"ID","Description","NES","pvalue","qvalue","size","leadingEdge","var_name"
"Estrogen response late","Estrogen response late","-1.6413314061668334","0.0024652081579751212482565226","0.011586478342483070430590786","81","AGR2,LAMC2,HSPA4L,IMPA2,TFF3,ASS1,SFN,GFUS,MDK,KRT19,CA12,GALE,SLC27A2,PAPSS2,HMGCS2,ISG20,SLC16A1,LLGL2,FLNB,FKBP4,SERPINA1,PTPN6","APC (Mutation, COAD)"
"Allograft rejection","Allograft rejection","-1.6803959063218046","0.0078330974600864956142176609","0.030679631718672106810430478","68","TIMP1,TPD52,MMP9,GZMA,FAS,LYN,CTSS,WARS1,GBP2,NCF4,HLA-E,EGFR,PRKCB,CFP,GALNT1,F2,BCL10,IL18,PTPN6,EIF5A,ITGB2,PTPRC,PSMB10,AKT1,NCK1,ICAM1,CD47,ITGAL,CSK,EIF3A,FYB1,TAP2,IL16","APC (Mutation, COAD)"
"Bile acid metabolism","Bile acid metabolism","1.6670349002503293","0.0099862504037310385190950868","0.036104136075027604135811998","40","AMACR,CYP27A1,SLC29A1,ACSL5,LIPE,PRDX5,HSD17B4,ABCA8","APC (Mutation, COAD)"
"E2F targets","E2F targets","1.3496108183422468","0.0412170428069520977665263217","0.125993714180070243147113729","103","MRE11,RAD50,TOP2A,TFRC,PDS5B,HMGB3,CSE1L,H2AX,LYAR,NUP153,LIG1,TRA2B,PRKDC,NAP1L1,NME1,PRDX4,NOP56,DEK,EXOSC8,IPO7,HNRNPD,SYNCRIP,NUDT21,TUBB,KPNA2,LBR,LUC7L3,CBX5,DNMT1","APC (Mutation, COAD)"
"Coagulation","Coagulation","-1.4082975218719700","0.0439932318104906960876121502","0.125993714180070243147113729","73","TIMP1,PROS1,S100A13,A2M,CAPN5,MMP9,ADAM9,CAPN2,FGA,CFH,C9,KLKB1,F2,HMGCS2,C1QA,ARF4,ANXA1,SERPINA1,C3,C8B,CPN1,C8A,LGMN,CTSB,APOC1,F9,SERPING1,PLG","APC (Mutation, COAD)"
"Inflammatory response","Inflammatory response","-1.4846594612886150","0.0454135890831626892749639524","0.125993714180070243147113729","37","SLC4A4,TIMP1,PTPRE,LYN,CD82,CYBB,MSR1,ATP2B1,NMI,IL18,CD55","APC (Mutation, COAD)"
"P53 pathway","P53 pathway","-1.4454772101108706","0.0457372863791791345322579332","0.125993714180070243147113729","74","SERPINB5,HSPA4L,SFN,FUCA1,ITGB4,PTPRE,DDB2,KIF13B,FAS,CD82,UPP1,EPHX1,ELP1,S100A10,NDRG1,DGKA,SDC1,DEF6,CYFIP2,BAIAP2,PCNA,RPS27L,TPRKB,TRAFD1,ADA,SP1,RAP2B,RETSAT,BAX,AK1,GM2A","APC (Mutation, COAD)"
"Estrogen response early","Estrogen response early","-1.4070240652217103","0.0482529118136439255648539870","0.125993714180070243147113729","65","MUC1,MLPH,TTC39A,TFF3,SFN,PODXL,KRT19,CA12,CALB2,SLC27A2,PAPSS2,ESRP2,SLC16A1,FLNB,CANT1,FKBP4,LAD1,ENDOD1,ZNF185,KRT8,NHERF1,ABLIM1,BAG1,TJP3,KRT18,DYNLT3","APC (Mutation, COAD)"
"TNF-alpha signaling via NF-kB","TNF-alpha signaling via NF-kB","-1.4304841368593237","0.0625000000000000000000000000","0.154605263157894745607023879","31","LAMB3,PTPRE,PTX3,NFKB2,ATP2B1,IL18,EHD1,TNC,DNAJB4,SERPINB8,TUBB2A,ICAM1,RIGI,TAP1,REL,TRIP10","APC (Mutation, COAD)"
"Androgen response","Androgen response","-1.3322431355581865","0.0841750841750841805044558441","0.197811447811447826961028795","51","IQGAP2,TPD52,KRT19,STEAP4,GSR,VAPA,LMAN1,HMGCS1,PTK2B,SEC24D,UAP1,NDRG1,KRT8,HPGD,AKT1,PGM3,DHCR24","APC (Mutation, COAD)"
"G2M checkpoint","G2M checkpoint","1.2807359492862285","0.0913580246913580223955264614","0.204467960023515582523856438","86","MAP3K20,TOP2A,PDS5B,PRP4K,NCL,TOP1,HMGB3,H2AX,ATRX,TRA2B,DKC1,MARCKS,SRSF10,HNRNPD,SYNCRIP,G3BP1,LIG3,CUL4A,KPNA2,LBR,TNPO2,PML,SNRPD1,HNRNPU,PURA,SLC12A2,DR1,CHMP1A,DTYMK,DMD,NUMA1,NUP98,RBM14,CTCF,MCM2,XPO1,SFPQ,SMC1A,RAD21,UPF1,HMGA1,SMARCC1,ILF3,DDX39A","APC (Mutation, COAD)"
"IL-6/JAK2/STAT3 signaling","IL-6/JAK2/STAT3 signaling","-1.3684346723453666","0.1016333938294010919012322347","0.217125886817356866798078840","20","A2M,PLA2G2A,FAS","APC (Mutation, COAD)"
"Angiogenesis","Angiogenesis","1.3847932167829584","0.1086474501108647405800411434","0.222018702400462758506094474","18","VCAN,POSTN,VAV2,COL3A1,SERPINA5,LUM,ITGAV,LRPAP1,S100A4","APC (Mutation, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","1.2218789133386652","0.1491442542787285996386259512","0.292074164629176846741387408","64","AMACR,ABCB1,HOPX,TGM2,AHCY,BCL2L1,FAH,PLIN2,PUS1,CD81,ITGAV,PTRH2,UMPS,GUCY1B1,NOP2,HUWE1","APC (Mutation, COAD)"
"Peroxisome","Peroxisome","1.1568382385191045","0.2103960396039603886197966176","0.380777758826539303171898609","56","FABP6,ABCB1,ACSL5,ACOT8,TOP2A,PRDX5,HSD17B4,FIS1","APC (Mutation, COAD)"
"KRAS signaling down","KRAS signaling down","-1.2163561376974477","0.2343173431734317246899479414","0.407885745524121878791135032","15","IGFBP2,MX1,UGT2B17,AKR1B10","APC (Mutation, COAD)"
"Apical junction","Apical junction","1.0902248282334999","0.2718204488778054872533118669","0.456270039187744946840297189","102","VCAN,FBN1,MYH10,CDH11,THY1,TGFBI,MAP3K20,NEXN,COL16A1,PLCG1,VAV2,SGCE,CNN2,MAPK13,CD99,MYL9,ICAM2,RSU1,GTF2F1,PARVA,RRAS,EPB41L2,SORBS3","APC (Mutation, COAD)"
"Fatty acid metabolism","Fatty acid metabolism","-1.0375974942665116","0.3739424703891708889891276613","0.571965144230769273470116332","114","ADH1C,FABP2,ALDH1A1,GSTZ1,ME1,GLUL,REEP6,DLST,HMGCS1,CPOX,HMGCS2,UBE2L6,CA4,ACADVL,RDH11,FH,ETFDH,PSME1,ACADM,EPHX1,SDHA,CBR3,S100A10,SERINC1,MGLL,HSP90AA1,DLD,ECI1,ECHS1,HMGCL,ACADS","APC (Mutation, COAD)"
"DNA repair","DNA repair","-1.0409904436344526","0.3785594639865996757777111270","0.571965144230769273470116332","86","ELOA,CDA,DDB2,CMPK2,RRM2B,NT5C,MPC2,SDCBP,CANT1,COX17,VPS37B,DGUOK,TMED2,GMPR2,PCNA,RBX1,AAAS,RFC5,RFC4,RFC2,NT5C3A,EDF1,ADA,RFC3,RPA2","APC (Mutation, COAD)"
"Hypoxia","Hypoxia","-1.0314856807160542","0.3811129848229342087506665848","0.571965144230769273470116332","81","TPD52,SELENBP1,KDELR3,PFKP,NEDD4L,CA12,CP,HK2,EGFR,ISG20,XPNPEP1,SAP30,HSPA5,ALDOB,HEXA,HK1,GLRX,NDRG1,NAGK,GYS1,TPI1,ERO1A,PFKL,ANXA2","APC (Mutation, COAD)"
"Apical surface","Apical surface","-1.0446557782053167","0.4246323529411764607921497827","0.604779411764705843168599131","13","ATP8B1,LYN,ADAM10","APC (Mutation, COAD)"
"Xenobiotic metabolism","Xenobiotic metabolism","0.9635212620588103","0.5130890052356020802903913136","0.709270095472743999920339775","90","CYP27A1,DDAH2,FBLN1,FABP1,NFS1,PGRMC1,CYP2S1,AHCY,CES1,FAH,DDC,PDLIM5,CD36,MCCC2,ALDH2,ADH5,ECH1","APC (Mutation, COAD)"
"KRAS signaling up","KRAS signaling up","-0.9449512825853005","0.5668358714043992829800799882","0.742244782853919926601804491","54","TSPAN1,FUCA1,MMP9,SLPI,CTSS,PIGR,CFH,SPARCL1,ARG1,APOD,RABGAP1L,GLRX,BPGM,F13A1,ITGB2,ERO1A,DOCK2,TOR1AIP2","APC (Mutation, COAD)"
"Heme metabolism","Heme metabolism","-0.9466369589896092","0.5685279187817259272108572077","0.742244782853919926601804491","74","SELENBP1,ALDH1L1,FECH,CPOX,SDCBP,FN3K,NEK7,ENDOD1,C3,GCLM,BPGM,BSG,ALDH6A1,CTSB,PSMD9,USP15,BLVRB,GLRX5,HBD,XPO7,HDGF,GAPVD1,EPB42,TCEA1,FBXO7,BLVRA","APC (Mutation, COAD)"
"Mitotic spindle","Mitotic spindle","0.8951156244044928","0.7005076142131979599625424271","0.889833996432981111368576421","103","MYH10,STAU1,TOP2A,MAPRE1,FARP1,GSN,PDLIM5,BIN1,FLNA,SORBS2,PALLD,LRPPRC,STK38L,NCK2,EPB41L2,SYNPO,MARCKS","APC (Mutation, COAD)"
"Apoptosis","Apoptosis","-0.8395171675490477","0.7710843373493976304899888419","0.941438308526916012297647285","78","TIMP1,FAS,CASP7,CTH,RNASEL,GSR,GSTM1,F2,BCL10,ISG20,ANXA1,IL18,ERBB2,DAP,DPYD,PDCD4,TSPO,KRT18,HMGB2,LGALS3,CASP3,RETSAT,RHOT2,BAX,XIAP,ROCK1,ENO2,CDKN1B,TAP1","APC (Mutation, COAD)"
"Spermatogenesis","Spermatogenesis","-0.7929753009212127","0.7811934900542495396891240489","0.941438308526916012297647285","25","HSPA4L,ALOX15,NCAPH,IDE,ZC3H14,RFC4,STAM2,HSPA2","APC (Mutation, COAD)"
"UV response up","UV response up","-0.8179741947555030","0.8216666666666666563045851035","0.948789878987898904760811547","84","IGFBP2,C4BPB,RAB27A,SULT1A1,LYN,SLC25A4,APOM,DGAT1","APC (Mutation, COAD)"
"Reactive oxygen species pathway","Reactive oxygen species pathway","-0.7554565185831845","0.8345195729537366879924320529","0.948789878987898904760811547","32","PFKP,MBP,GSR,MPO,GLRX,GCLM","APC (Mutation, COAD)"
"Hedgehog signaling","Hedgehog signaling","0.7128398542339461","0.8562367864693446461998860286","0.948789878987898904760811547","12","THY1,CRMP1,PML,NRP1,NRP2,RASA1","APC (Mutation, COAD)"
"Adipogenesis","Adipogenesis","0.8371936217050333","0.8718592964824120050693068151","0.948789878987898904760811547","131","FABP4,LIPE,DHCR7,GPX3,MRPL15,NDUFAB1,FAH,PLIN2,LPCAT3,CD36,COQ9,MTCH2,YWHAG,ALDH2,ATP1B3,CAVIN1,ECH1,PTCD3,MDH2,AIFM1,MTARC2","APC (Mutation, COAD)"
"Cholesterol homeostasis","Cholesterol homeostasis","-0.7112223203446263","0.8998242530755711232615112749","0.948789878987898904760811547","38","S100A11,ALCAM,FDPS,HMGCS1,ETHE1,ANTXR2,PMVK,LGMN,GNAI1,LGALS3,PLSCR1,CYP51A1,CLU,IDI1,NIBAN1,FASN,STX5,ACAT2","APC (Mutation, COAD)"
"mTORC1 signaling","MTORC1 signaling","-0.7551069117509478","0.9437299035369774991011126986","0.964245771005172724876786106","137","SYTL2,ME1,CTH,WARS1,GSR,CACYBP,HK2,SDF2L1,CFP,CTSC,HMGCS1,RDH11,HSPA5,RPA1,CORO1A,GOT1,GLRX,GSK3B,ATP6V1D,UCHL5,ITGB2,LGMN,TPI1,ERO1A,PFKL,NHERF1","APC (Mutation, COAD)"
"Oxidative phosphorylation","Oxidative phosphorylation","0.7719012323228975","0.9705093833780160661461877680","0.970509383378016066146187768","170","SLC25A6,TIMM13,MRPL15,NDUFAB1,LDHB,HSD17B10,TIMM10,ISCU,ABCB7,MRPL11,PDP1,TIMM50,BDH2,TOMM22,TOMM70,PDHA1,LRPPRC,HADHA,ECH1,GOT2,MDH2,AIFM1,SUCLA2,PDHB,RHOT1,PMPCA,MRPS15,MRPS12,VDAC1,HTRA2,HADHB,NDUFB3","APC (Mutation, COAD)"
"Oxidative phosphorylation","Oxidative phosphorylation","2.2271642044920332","0.0000000000224638906105296952","0.000000001055802858694895663","170","HSD17B10,DECR1,SUCLA2,PDP1,CPT1A,MDH2,SLC25A6,SLC25A5,PDHA1,VDAC1,MGST3,AIFM1,PDHB,ABCB7,GOT2,MRPL15,LRPPRC,VDAC3,TIMM13,DLAT,TIMM50,HADHA,PMPCA,NDUFAB1,OAT,GLUD1,COX7A2L,TOMM70,NNT,VDAC2,HADHB,UQCR10,ISCU,SUCLG1,PRDX3,MRPS22,MRPL11,PDHX,IDH3G,ACAT1,IMMT,HTRA2,IDH3A,MTX2,SUPV3L1,CYC1,POR,UQCRB,IDH3B,SURF1,FDX1,RHOT1,ETFA,OPA1,OGDH,MRPS30,ACAA1,SLC25A12,UQCRH,SLC25A3,MFN2,SLC25A20,COX5A,GPX4,ETFB,UQCRQ,ECH1,TOMM22,MRPS15,CS,UQCRC2,OXA1L","TP53 (Mutation, COAD)"
"Complement","Complement","-2.4256676742671028","0.0000000001244316181987870566","0.000000002924143027671495933","98","C4BPB,CLU,C9,FCN1,F5,ERAP2,PFN1,S100A12,MMP12,PLG,C1QC,APOA4,ITGAM,GZMA,CP,TIMP1,CD55,CASP3,LYN,CTSB,DOCK10,PPP2CB,CFH,GRB2,F2,APOC1,FCER1G,SERPINA1,C1QA,LCP2,CTSC,FN1,KLKB1,GNG2,WAS,C3,CDA,PLEK,XPNPEP1,ADAM9,S100A13,PRCP,LGMN,CASP1,CTSL,S100A9,HSPA5,SERPING1,GCA,CASP7,GMFB,KIF2A,TIMP2,LTA4H,GNB4,PPP4C,USP14,USP15,LIPA,GNAI2,C1S,PSMB9,LAP3,GNAI3,RHOG","TP53 (Mutation, COAD)"
"Coagulation","Coagulation","-2.1034487117987819","0.0000019658257684331021027948","0.000024142056347934205977248","73","FGA,CLU,C9,MMP9,PROS1,PLG,F9,C8A,APOC3,CPB2,TIMP1,A2M,CTSB,THBS1,CFH,F2,APOC1,HRG,SERPINA1,CPN1,C1QA,FN1,KLKB1,C3,C8B,PLEK,ADAM9,S100A13,GDA,F12,C8G,ARF4,LGMN","TP53 (Mutation, COAD)"
"Allograft rejection","Allograft rejection","-2.1249042735970551","0.0000020546430934412090103293","0.000024142056347934205977248","68","MMP9,FAS,WARS1,ITGB2,FYB1,CFP,GZMA,TIMP1,GALNT1,ICAM1,PTPRC,LYN,PSMB10,GBP2,F2,TPD52,ITGAL,LCP2,AKT1,HCLS1,IL16,NCF4,WAS,PTPN6,NCK1,PRKCB,BCL10,STAT1,IL18,CSK","TP53 (Mutation, COAD)"
"Fatty acid metabolism","Fatty acid metabolism","1.8979032069194068","0.0000056137684512590586220337","0.000052769423441835153079996","114","HSPH1,ACSS1,ACOT8,GPD1,ACSL5,HSD17B10,DECR1,SUCLA2,AUH,CPT1A,HSDL2,MDH2,PDHA1,BPHL,PDHB,MIX23,HMGCS2,HMGCL,BCKDHB,HADH,HADHB,SUCLG1,GCDH,SMS,IDH3G,HSD17B11,MAOA,AOC3,NSDHL,IDH3B,NBN,HPGD,ACAA1,CD36,OSTC,REEP6,HIBCH,ACOX1,EPHX1,SUCLG2,ECH1","TP53 (Mutation, COAD)"
"Adipogenesis","Adipogenesis","1.8563975770286625","0.0000108898176844001939476622","0.000085303571861134854848775","131","MTCH2,LIPE,DECR1,MDH2,COQ9,FABP4,MGST3,AIFM1,DHCR7,MRPL15,DLAT,ALDH2,NDUFAB1,HADH,ATP1B3,UQCR10,SUCLG1,PRDX3,DBT,PTCD3,IDH3G,SLC25A1,GHITM,IMMT,IDH3A,CYC1,COQ5,POR,CAVIN1,LPCAT3,TALDO1,PLIN2,CD36,REEP6,MCCC1,CMPK1,HIBCH,PEX14,GPX4,AK2,ACOX1,ETFB,UQCRQ,SAMM50,ECH1","TP53 (Mutation, COAD)"
"IFN-gamma response","IFN-gamma response","-1.8762807716835277","0.0000644858731308060900049364","0.000432976576735412312796347","89","FAS,WARS1,GBP4,PSME2,GZMA,TRAFD1,CASP3,ICAM1,UPP1,PSMB10,CFH,PSME1,LCP2,IFI35,NMI,PARP14,ISG20,UBE2L6,CD38,PTPN6,VCAM1,TNFAIP2,PSMB2,BST2,IFI30,HLA-DRB1,PSMA3,CASP1,STAT1,SERPING1,CASP7,LGALS3BP,TRIM21,PSMB8,MTHFD2,STAT2,PFKP,C1S,PSMB9,LAP3","TP53 (Mutation, COAD)"
"Epithelial mesenchymal transition","Epithelial mesenchymal transition","-1.7252625662397205","0.0001996185246661623890161719","0.001172758832413704028693746","121","IGFBP2,QSOX1,LAMA3,BASP1,FAS,LAMC2,LOXL2,ANPEP,MGP,TIMP1,PTX3,COL11A1,THBS1,MCM7,ECM1,TNC,FN1,FMOD,GREM1,CD44,CXCL12,THBS2,PPIB,VCAM1,IGFBP3,COL5A3,MATN2,COL5A2,LGALS1,NT5E,IGFBP4,WIPF1","TP53 (Mutation, COAD)"
"IFN-alpha response","IFN-alpha response","-1.8138699953620525","0.0009349943441269045708505447","0.004882748241551613035960067","54","WARS1,GBP4,PSME2,MOV10,OAS1,TRAFD1,GBP2,PSME1,IFI35,NMI,PARP14,PARP9,ISG20,UBE2L6,GMPR,BST2,IFI30,PSMA3,CASP1,LGALS3BP,TRIM21,PSMB8,UBA7,STAT2,C1S,PSMB9,LAP3","TP53 (Mutation, COAD)"
"Inflammatory response","Inflammatory response","-1.7864131315698015","0.0030084499086285346712565936","0.014139714570554113778899641","37","MSR1,CYBB,TIMP1,CD55,CD82,ICAM1,LYN,VIP,SLC4A4,LPAR1,LCP2,NMI,PTPRE,P2RX4","TP53 (Mutation, COAD)"
"Estrogen response late","Estrogen response late","-1.5999593313137839","0.0035241734509584930062908725","0.014825625160340584821061505","81","HSPA4L,AGR2,LAMC2,TFF3,PAPSS2,IMPA2,FDFT1,SFN,FKBP5,DNAJC1,SCARB1,CA12,SERPINA3,SLC27A2,SERPINA1,NHERF1,UGDH,CD44,ISG20,CXCL12,PTPN6,RABEP1,BAG1,IGFBP4,SLC16A1,TJP3,S100A9,GFUS,ALDH3A2,METTL3","TP53 (Mutation, COAD)"
"MYC targets V2","MYC targets V2","1.7456347650472668","0.0037852659983848304346698566","0.014825625160340584821061505","45","HSPE1,TBRG4,HSPD1,PRMT3,DCTPP1,NDUFAF4,UNG,SUPV3L1,TFB2M,RRP12,EXOSC5,WDR43,NOP56,PUS1,DDX18,UTP20,PHB1,RRP9,GNL3,AIMP2,GRWD1","TP53 (Mutation, COAD)"
"Peroxisome","Peroxisome","1.5860201697169354","0.0077936972708085409944356314","0.026545100524538838004939834","56","PRDX5,ACOT8,ACSL5,FIS1,NUDT19,GSTK1,ABCB1,HMGCL,HSD11B2,HSD17B11,FABP6,TSPO,ACAA1,TOP2A,PEX14,MVP,ACOX1,ECH1,MLYCD,ACSL1,PEX11B","TP53 (Mutation, COAD)"
"IL-6/JAK2/STAT3 signaling","IL-6/JAK2/STAT3 signaling","-1.7091639877828169","0.0079070512200753988868440203","0.026545100524538838004939834","20","PLA2G2A,FAS,A2M,GRB2,CD44,CD38,HMOX1,STAT1,CD14,STAT2","TP53 (Mutation, COAD)"
"KRAS signaling up","KRAS signaling up","-1.6033497946992996","0.0095276973486066677404560110","0.029853451692300893294262920","54","PIGR,TSPAN1,MMP9,APOD,ITGB2,F13A1,ARG1,ERO1A,LCP1,CFH,SERPINA3,FCER1G,SPARCL1,DOCK2,GLRX,EPB41L3,IGFBP3","TP53 (Mutation, COAD)"
"TNF-alpha signaling via NF-kB","TNF-alpha signaling via NF-kB","-1.6855604308868288","0.0105336451814895051826148631","0.030041525118558898288512182","31","LAMB3,ICAM1,PTX3,TNC,SERPINB8,PTPRE,CD44,PLEK,TNFAIP2,REL,IL18,NFKB2,MAP2K3","TP53 (Mutation, COAD)"
"Bile acid metabolism","Bile acid metabolism","1.6118252693376125","0.0108660835535213037839064043","0.030041525118558898288512182","40","AMACR,PRDX5,CYP27A1,LIPE,ACSL5,GSTK1,HSD17B11,PEX1,SLC29A1","TP53 (Mutation, COAD)"
"Glycolysis","Glycolysis","-1.4304514717100534","0.0130980815447471719836780579","0.034200546255728728195499855","108","QSOX1,P4HA1,SLC16A3,TFF3,TPI1,ERO1A,PGAM1,HK2,PPP2CB,P4HA2,PYGL,GNE,KDELR3,NDUFV3,ARPP19,CD44,ISG20,GLRX,AGL,ME2,CTH,IGFBP3,STMN1,NT5E,AGRN,ALDOB,MIF,LHPP,PKP2,B4GALT4,GMPPB,HSPA5,GFUS,SAP30,PKM,GYS1,MPI,KIF2A,PLOD2,IDUA,COL5A1,PRPS1","TP53 (Mutation, COAD)"
"Estrogen response early","Estrogen response early","-1.4816709493812028","0.0236943863479781753611508321","0.058612429387103912037382258","65","MUC1,MLPH,TFF3,PAPSS2,FDFT1,SFN,FKBP5,SCARB1,CA12,SLC27A2,NHERF1,FASN,CALB2,CD44,CXCL12,BAG1,IGFBP4,SLC16A1,TJP3,KRT18,PODXL,NADSYN1,LAD1,ABLIM1,ZNF185,CANT1,FKBP4,RAB31","TP53 (Mutation, COAD)"
"MYC targets V1","MYC targets V1","1.2237326942780316","0.0748299319727891154574450638","0.175850340136054439366120050","182","SSBP1,HSPE1,MRPL23,VDAC1,TUFM,HSPD1,GOT2,VDAC3,NHP2,NDUFAB1,MRPL9,TOMM70,RPL22,RSL1D1,UBA2,SSB,EIF1AX,PRDX3,EEF1B2,TRA2B,CYC1,FBL,HNRNPD,GLO1,SLC25A3,COX5A,XPOT,ILF2,DEK,NOP56,HNRNPR,MRPS18B,DDX18,KARS1,NCBP1,HSP90AB1,XPO1,PHB1,RRP9,YWHAQ,GNL3,HNRNPU,AIMP2","TP53 (Mutation, COAD)"
"mTORC1 signaling","MTORC1 signaling","-1.2368311284100066","0.0813953488372093081348879196","0.182170542635658933017239747","137","PSAT1,WARS1,P4HA1,ITGB2,CFP,TPI1,ERO1A,HMGCS1,HK2,GBE1,MCM2,CORO1A,MCM4,CTSC,NHERF1,SDF2L1,GLRX,PITPNB,ATP6V1D,DHFR,CTH,PSMB5,SSR1,CALR,RDH11,SYTL2,IFI30,LGMN,RRM2,PSMA3,HSP90B1,PGM1,HSPA5,NIBAN1,MAP2K3,PLOD2,MTHFD2,LTA4H,SLC1A5,FDXR,RPA1,GSR","TP53 (Mutation, COAD)"
"Hypoxia","Hypoxia","-1.2751122930529732","0.0964125560538116599396119000","0.205972278842233985640675087","81","P4HA1,HEXA,CP,TPI1,ERO1A,SCARB1,CA12,HK2,P4HA2,GBE1,TPD52,KDELR3,ISG20,GLRX,XPNPEP1,IGFBP3,NAGK,SELENBP1,ALDOB,MIF,HMOX1,PGM1,NEDD4L,HSPA5,SAP30,GYS1","TP53 (Mutation, COAD)"
"P53 pathway","P53 pathway","-1.2232263966651009","0.1258426966292134907554611800","0.257156814851001502830740719","74","HSPA4L,DDB2,FAS,RPS27L,DEF6,TRAFD1,SFN,CD82,UPP1,DGKA,BAX,GM2A,PTPRE,ITGB4,ADA,SERPINB5,IFI30,CASP1,HMOX1","TP53 (Mutation, COAD)"
"Reactive oxygen species pathway","Reactive oxygen species pathway","-1.2973967889997637","0.1360691144708423283571363527","0.266468682505399567794768245","32","LSP1,MBP,FTL,GLRX,MSRA,MPO,GSR,PFKP,NDUFB4,TXNRD1,GCLM,LAMTOR5,SELENOS","TP53 (Mutation, COAD)"
"Apoptosis","Apoptosis","-1.1053814395865287","0.2704545454545454474803989342","0.488058151609553403371677405","78","CLU,FAS,DPYD,TIMP1,CASP3,F2,BAX,CD44,ISG20,CD38,CTH,GSTM1,ROCK1,BCL10,CASP1,HMOX1,KRT18,ANXA1,CASP7,RNASEL,IL18,CD14,TIMP2,FDXR,GSR,ENO2,XIAP,MMP2,RETSAT","TP53 (Mutation, COAD)"
"Apical junction","Apical junction","-1.0894981919429136","0.2803738317757009101960363751","0.488058151609553403371677405","102","LAMA3,MMP9,LAMC2,PFN1,LIMA1,FYB1,LAMB3,ICAM1,PTPRC,EVL,CALB2,RAC2,ACTG2,FSCN1,ADAM9,ITGB4,MPZL1,VCAM1,THBS3","TP53 (Mutation, COAD)"
"Angiogenesis","Angiogenesis","-1.0426924491501004","0.3818181818181818343305167218","0.640909090909090983778639838","18","VTN,TIMP1,APOH","TP53 (Mutation, COAD)"
"KRAS signaling down","KRAS signaling down","-1.0396066670159547","0.4099378881987577605272576875","0.664382094666952194295106437","15","IGFBP2,COPZ2,UGT2B17,ITIH3,AKR1B10,IDUA","TP53 (Mutation, COAD)"
"Xenobiotic metabolism","Xenobiotic metabolism","-1.0069329849198692","0.4276018099547511108760033949","0.669909502262443390385726616","90","VTN,PROS1,FAS,APOE,CNDP2,PLG,PAPSS2,ARG1,SAR1B,UPP1,PSMB10,HRG,UGDH,ARPP19,CDA,SERPINA6,HSD17B2,ITIH4","TP53 (Mutation, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","-0.9757563260778718","0.5022123893805309213789200840","0.761418783899514561852583938","64","MUC1,P4HA1,GBP4,CKAP4,CASP3,HK2,ECM1,ALCAM,CD44,P2RX4","TP53 (Mutation, COAD)"
"Androgen response","Androgen response","-0.9244523920196004","0.5955056179775281011146148558","0.872571200425871662531562833","51","FKBP5,HMGCS1,IQGAP2,LMAN1,TPD52,AKT1,AZGP1,UAP1,VAPA,PTK2B,SEC24D","TP53 (Mutation, COAD)"
"Apical surface","Apical surface","-0.8861719199332748","0.6130346232179225696157232051","0.872571200425871662531562833","13","CRYBG1,LYN,ATP8B1,ADAM10","TP53 (Mutation, COAD)"
"Myogenesis","Myogenesis","-0.9133487779995237","0.6312217194570135525566456636","0.872571200425871662531562833","77","CLU,LSP1,APOD,FDPS,TPM3,AGL,ITGB4,COL15A1,IGFBP3,AGRN,BAG1","TP53 (Mutation, COAD)"
"E2F targets","E2F targets","0.9090533833203372","0.6602112676056337559060693820","0.877474219246371145430885008","103","RAD50,MRE11,PDS5B,TBRG4,PRKDC,DCTPP1,CSE1L,HMGB3,UNG,TRA2B,NBN,HNRNPD,SMC1A,TOP2A,AK2,LBR,DEK,NOP56,NUDT21,RAD21,CTCF,XPO1,SMC3,NUP205","TP53 (Mutation, COAD)"
"Heme metabolism","Heme metabolism","0.8963842922911905","0.6750448833034111695283741028","0.877474219246371145430885008","74","HTATIP2,TOP1,MGST3,NNT,SLC2A1,HTRA2,H1-0,ATP6V0A1,PGLS,GCLC,PC,LAMP2","TP53 (Mutation, COAD)"
"Mitotic spindle","Mitotic spindle","-0.8772063347661648","0.7258064516129032472946391863","0.887324712173296226147556354","103","KIF15,PCM1,LLGL1,ARHGAP4,ARFIP2,CDC42EP1,DOCK2,FSCN1,ARHGAP5,ARHGDIA,CDC42BPA,ROCK1,ABR,YWHAE,PAFAH1B1,NCK1,ARHGEF11,ARF6,AKAP13,BCR,EPB41L2,PREX1","TP53 (Mutation, COAD)"
"Spermatogenesis","Spermatogenesis","-0.8236863590871966","0.7463002114164904998716565387","0.887324712173296226147556354","25","HSPA4L,SLC12A2","TP53 (Mutation, COAD)"
"Cholesterol homeostasis","Cholesterol homeostasis","-0.8128152573755805","0.7740492170022371665183413825","0.887324712173296226147556354","38","CLU,FDFT1,HMGCS1,FDPS,ALCAM,FASN,ANTXR2","TP53 (Mutation, COAD)"
"Hedgehog signaling","Hedgehog signaling","-0.7040242265872825","0.8673684210526315663258856148","0.970518249647106312494315716","12","PLG,L1CAM,NF1,NRP1,PML,DPYSL2","TP53 (Mutation, COAD)"
"DNA repair","DNA repair","0.7546987643470616","0.9205776173285198371587512156","0.970518249647106312494315716","86","POLR1D,BCAP31,RAE1,NELFCD,AK3,NELFB,APRT,MRPL40,TK2,SURF1,RALA,GPX4,UMPS,NUDT21,NT5C3A,POLB,NME3,CSTF3,ALYREF,DGUOK,RPA3,NELFE,POLR1C","TP53 (Mutation, COAD)"
