"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"CREB1","409.33333333333337","28","1160","40","1160","28","0.01160239186309549967724","0.003812837050176950178665","1.9354524706124201","0.41749999999999998","2.89324504059618004","6","176"
"IRF1","411.66666666666669","158","615","158","462","615","0.44287381533708697345375","0.901698648488973963921467","0.3537199963708840","0.12650000000000000","0.12351581895929900","6","177"
"SOX11","418.33333333333337","82","962","82","962","211","0.09636678872827250663669","0.148053154586757995669899","1.0160726129558000","0.31700000000000000","1.44644240758674991","5","178"
"NEUROD1","419.00000000000000","182","848","227","848","182","1.00000000000000000000000","0.126676732057284996413316","0.0000000000000000","0.26450000000000001","1.52733901730438992","4","179"
"RARA","433.00000000000000","53","809","53","809","437","0.03109971082365909841871","0.485923964483252979196237","1.5072436491812999","0.24859999999999999","0.69680639336082795","5","180"
"MEF2B","433.66666666666669","51","711","51","711","539","0.02702266857708799860371","0.699920630992915016044265","1.5682717651927101","0.20970000000000000","0.38542760849575097","4","181"
"FOXP1","436.33333333333331","113","610","113","610","586","0.20838453424665401292337","0.806576529257554963869836","0.6811345163733680","0.17490000000000000","0.24484489658495201","5","182"
"HNF4A","442.00000000000000","71","769","71","769","486","0.06609383858393069743897","0.596350589996836988326834","1.1798390245343400","0.23280000000000001","0.52965581242536497","6","183"
"HINFP","442.00000000000000","211","777","211","777","338","1.00000000000000000000000","0.290897980454286997353819","0.0000000000000000","0.23519999999999999","1.05615374246063998","3","184"
"SP1","443.66666666666669","26","714","26","714","591","0.00226700977704506019192","0.823246402564389967437819","2.6445466068661800","0.21210000000000001","0.22337147574349100","5","185"
"ZNF263","449.33333333333337","152","1028","168","1028","152","0.51341989626115802636264","0.093279323626691001969391","0.2895273053782440","0.34749999999999998","1.67834727738442990","6","186"
"NCOA3","455.00000000000000","226","696","226","696","443","1.00000000000000000000000","0.503664631004190010976629","0.0000000000000000","0.20390000000000000","0.66873485229546703","4","187"
"PPARA","455.66666666666669","159","911","159","911","297","0.44287381533708697345375","0.244123900824165990242065","0.3537199963708840","0.29060000000000002","1.16474086826631007","3","188"
"GABPA","457.66666666666669","126","951","126","951","296","0.25582037963079901077279","0.242708174171509999395013","0.5920648609181650","0.31300000000000000","1.16824445304410007","6","189"
"MBD1","462.00000000000000","172","984","172","984","230","0.55271923732785799288081","0.169667940952944990007367","0.2574954195869570","0.32760000000000000","1.37327155855113991","3","190"
"NFYA","469.00000000000000","19","768","19","768","620","0.00064205546359157104723","0.914922356864175001511796","3.1924274540318600","0.23230000000000001","0.10683187842461001","5","191"
"POU4F2","469.00000000000000","151","898","151","898","358","0.40057916515481101216167","0.322510324246305990492090","0.3973116428946790","0.28439999999999999","0.98931238931977405","4","192"
"NR2F1","469.66666666666669","229","679","229","679","501","1.00000000000000000000000","0.635321607739053995089762","0.0000000000000000","0.19780000000000000","0.47425004809179400","4","193"
"KDM5B","472.00000000000000","215","950","215","950","251","1.00000000000000000000000","0.196783051124453989277896","0.0000000000000000","0.31140000000000001","1.29077113093422002","5","194"
"SREBF1","473.66666666666669","67","971","67","971","383","0.06439471115417780278101","0.355211107732801012470958","1.1911498005109700","0.32110000000000000","0.92452871581151497","6","195"
"HNF1A","474.33333333333337","137","1138","148","1138","137","0.38951443912278999048837","0.078547070020652906552350","0.4094764385944420","0.40479999999999999","1.75917923524220998","3","196"
"ATF2","487.00000000000000","38","1221","38","1221","202","0.00897794182165300921894","0.143389891552271997454682","2.0468232132156001","0.45090000000000002","1.46328324106267993","5","197"
"IRF3","490.33333333333337","88","1236","147","1236","88","0.38836631488939898915191","0.038108549701737499948440","0.4107584458394070","0.46010000000000001","2.07368527444489015","5","198"
"HOXA9","493.33333333333331","139","703","139","703","638","0.33105996490724198810796","0.976474657437746973442927","0.4800933353190020","0.20599999999999999","0.02948891776985570","4","199"
"SMAD1","499.33333333333331","244","722","244","722","532","1.00000000000000000000000","0.691153883393706980342586","0.0000000000000000","0.21510000000000001","0.39728964376784998","5","200"
"NCOA2","502.33333333333331","225","670","225","670","612","1.00000000000000000000000","0.897244334639922036522819","0.0000000000000000","0.19409999999999999","0.12914320619112801","4","201"
"SMAD5","502.66666666666669","245","822","245","822","441","1.00000000000000000000000","0.495528103927019014651734","0.0000000000000000","0.25430000000000003","0.68154278503772103","4","202"
"ZBTB7A","504.66666666666663","119","1146","119","1146","249","0.22303717125855099245868","0.192264590168802013137039","0.6516227516281410","0.40949999999999998","1.30390906193059997","5","203"
"ZBTB33","506.33333333333331","264","799","264","799","456","1.00000000000000000000000","0.528919766846941974414165","0.0000000000000000","0.24460000000000001","0.62965586133757800","5","204"
"FOXA1","508.00000000000000","88","790","88","790","646","0.10784777035962900271215","0.994513616074761963581352","0.9671888290548940","0.23999999999999999","0.00687621672314543","6","205"
"ZNF24","510.00000000000000","137","1099","137","1099","294","0.30614440102449097524939","0.239848722431555000378367","0.5140736788263310","0.38050000000000000","1.17536499347852996","4","206"
"NFE2L1","515.00000000000000","75","1381","89","1381","75","0.10784777035962900271215","0.023507722235511299690991","0.9671888290548940","0.56699999999999995","2.26508078995093998","4","207"
"STAT4","521.66666666666663","251","788","251","788","526","1.00000000000000000000000","0.683865650292438953528062","0.0000000000000000","0.23890000000000000","0.40719380628354701","4","208"
"HSF1","533.33333333333337","91","1296","213","1296","91","1.00000000000000000000000","0.039651552357594002651275","0.0000000000000000","0.49390000000000001","2.05736059763182011","5","209"
"TBP","534.66666666666663","39","1115","39","1115","450","0.00947047076552351950463","0.515283738042924044364668","2.0236284322124001","0.38979999999999998","0.65063251166860203","5","210"
"FOXL2","539.00000000000000","37","1356","37","1356","224","0.00796096486494664995481","0.164939199865035995840046","2.0990342927990602","0.54820000000000002","1.38865001773860008","3","211"
"HOXB13","542.66666666666663","112","1254","112","1254","262","0.20232459741082900461784","0.207203884988609005057825","0.6939513151016250","0.46989999999999998","1.26129138210469005","4","212"
"EOMES","549.00000000000000","138","916","138","916","593","0.33105996490724198810796","0.829209614158633034897150","0.4800933353190020","0.29249999999999998","0.21571537717039899","5","213"
"SP2","549.66666666666663","248","819","248","819","582","1.00000000000000000000000","0.800769336557640043494644","0.0000000000000000","0.25330000000000003","0.25235156213001902","5","214"
"KLF1","557.00000000000000","68","981","68","981","622","0.06480438344771680125866","0.917366728069421988323029","1.1883956169261800","0.32660000000000000","0.10375128325174300","5","215"
"E2F6","563.33333333333337","94","1232","94","1232","364","0.12943892187526601089687","0.330390026163932981617677","0.8879351130492700","0.45760000000000001","0.97332857244232596","5","216"
"ESRRA","566.33333333333337","143","1223","143","1223","333","0.35592402885581597704601","0.286614689464484984071646","0.4486426912678040","0.45119999999999999","1.06557746742000004","5","217"
"RBPJ","568.66666666666663","134","982","134","982","590","0.30286033480431001629896","0.814978829925536052414259","0.5187576018854330","0.32669999999999999","0.23400792020489400","5","218"
"POU2F2","571.66666666666663","236","871","236","871","608","1.00000000000000000000000","0.874827905742832978575052","0.0000000000000000","0.27420000000000000","0.15752906188737001","5","219"
"SP4","574.00000000000000","133","1141","133","1141","448","0.29615875730409302324375","0.511303237939324972671784","0.5284754209071750","0.40629999999999999","0.65680977530056495","5","220"
"ASCL1","577.00000000000000","179","1011","179","1011","541","0.62755838129121699342505","0.707922404156295037580549","0.2023458658736620","0.34039999999999998","0.37464781952013498","4","221"
"MBD2","579.00000000000000","222","1044","222","1044","471","1.00000000000000000000000","0.573478701825991032947627","0.0000000000000000","0.35439999999999999","0.56293565238826504","4","222"
"TFAP4","582.66666666666663","258","1148","258","1148","342","1.00000000000000000000000","0.299663937770841992680459","0.0000000000000000","0.41080000000000000","1.03715433132360002","4","223"
"KMT2A","589.66666666666663","217","1010","217","1010","542","1.00000000000000000000000","0.712517334870052976292243","0.0000000000000000","0.33910000000000001","0.36847734481007299","3","224"
"YY1","590.66666666666663","146","1169","146","1169","457","0.38193277301750400143376","0.537145749129614991090875","0.4180130739388620","0.42090000000000000","0.61713490229792700","6","225"
"CTCFL","592.33333333333337","196","1178","196","1178","403","1.00000000000000000000000","0.415242004216861027021679","0.0000000000000000","0.42740000000000000","0.81470357901853896","5","226"
"E2F5","595.66666666666663","200","1016","200","1016","571","1.00000000000000000000000","0.774066943223388981287769","0.0000000000000000","0.34189999999999998","0.28705926328411602","4","227"
"ELK1","596.33333333333337","202","1075","202","1075","512","1.00000000000000000000000","0.654091722488758020581656","0.0000000000000000","0.36590000000000000","0.44808518102325201","5","228"
"TP73","597.33333333333337","171","1008","171","1008","613","0.53604079371570201306696","0.898073187848699050483958","0.2708021584201420","0.33729999999999999","0.12809576453416599","3","229"
"NR2C2","597.66666666666663","112","1518","163","1518","112","0.47490804609789000201303","0.057324486865704703253410","0.3233904723503620","0.72030000000000005","1.90082844584098010","5","230"
"TEAD2","609.00000000000000","155","1093","155","1093","579","0.42211222750832899652806","0.790867877071568026181581","0.3745720672663920","0.37709999999999999","0.26518379603580700","4","231"
"ZNF384","612.00000000000000","184","1187","184","1187","465","0.70106369564421100459839","0.557898800018037044345931","0.1542425221045140","0.43219999999999997","0.58596535005560102","5","232"
"E2F2","621.66666666666663","198","1109","198","1109","558","1.00000000000000000000000","0.754505720357438014467277","0.0000000000000000","0.38460000000000000","0.31270378410061400","3","233"
"ZBED1","624.66666666666663","141","1269","141","1269","464","0.33105996490724198810796","0.555687268631172015531661","0.4800933353190020","0.48080000000000001","0.58925941060794595","4","234"
"THAP11","625.66666666666663","178","1190","178","1190","509","0.62368083220335501781761","0.648904932667928036060800","0.2050376030648400","0.43300000000000000","0.45528400395620600","5","235"
"ELK4","631.00000000000000","177","1513","203","1513","177","1.00000000000000000000000","0.119525842406543000850938","0.0000000000000000","0.71250000000000002","1.55676688371820005","5","236"
"SREBF2","667.00000000000000","31","1395","31","1395","575","0.00276410074553236004280","0.785658899199121019130132","2.5584461319087599","0.57830000000000004","0.27195203640557802","6","237"
"MYBL2","672.33333333333337","149","1471","149","1471","397","0.38951443912278999048837","0.403303976834487987179756","0.4094764385944420","0.66330000000000000","0.83573504236382001","6","238"
"TFDP1","675.66666666666663","111","1289","111","1289","627","0.19687953713725100945986","0.937554523996277033859315","0.7057994203280810","0.49159999999999998","0.07834386681742900","4","239"
"ZFX","682.66666666666663","127","1466","127","1466","455","0.25582037963079901077279","0.525824126629352961437291","0.5920648609181650","0.65790000000000004","0.63439338334643003","5","240"
"RFX1","685.66666666666663","238","1566","238","1566","253","1.00000000000000000000000","0.200119878956000002423465","0.0000000000000000","0.79590000000000005","1.28121010152844006","4","241"
"E2F4","712.33333333333337","187","1349","187","1349","601","0.80569069173725005317266","0.848036160760310964157327","0.0938316537948250","0.54320000000000002","0.19162474147588199","6","242"
